tweet_id,tweet,city,year
23427,customer care request appelate authority see balance paid several poor people staying footpath near hospital help regard would make distribute bread butter milk unfortunate people would social responsibility act,Hyderabad,2021
23429,dear sonu sood sir please help old kid suffering blood cancer father zomoto delivery boy poor give money arrange hospital treatment go please help kid give bright future,Hyderabad,2021
23430,plzzz helpus sir grandfather need cancer operation presently condition bad sirplzzz sir help need operation soo plzzz help money sir plzzz requesting sir plzz hospital name yashoda hospital secunderabad,Hyderabad,2021
23431,help bro help poor temple priest fight covid fundraiser priest yanamandlasrinivas gaaru begumpet hyd diagnosed covidand undergoing treatment icuward sri multispecialty hospital chaitanyapuri dilsukhnagar ph,Hyderabad,2021
23432,help poor temple priest fight covid fundraiser priest yanamandlasrinivas gaaru begumpet hyd diagnosed covid undergoing treatment icu ward sri multispecialty hospital inchaitanyapuri dilsukhnagar ph,Hyderabad,2021
23433,help poor temple priest fight covid fundraiser priest yanamandla srinivas gaaru begumpet hyd diagnosed covid undergoing treatment icu ward sri multispecialty hospital chaitanyapuri dilsukhnagar ph,Hyderabad,2021
23434,help poor temple priest fight covid fundraiser priest yanamandla srinivas gaaru begumpet hyd diagnosed covid undergoing treatment icu ward sri multispecialty hospital chaitanyapuri dilsukhnagar ph,Hyderabad,2021
23436,hi sir child suffering blood tlot blood visited one private hospital told treatment cost approximately lac much money poor family daily worker please kindly help child treatment sir,Hyderabad,2021
23437,private hospital getting hold jab charging jab covishield covaxin government soft private harsh common man ignorant government hospital poor facility,Hyderabad,2021
23438,reality story seems different private hospital get know reach poor time tell let vaccine free private hospital target vaccinate group ofcourse poor,Hyderabad,2021
23439,maximum price per dose authorised vaccine charged private hospital inclusive gst max service charge covishield covaxin sputnik,Hyderabad,2021
23440,dead mock oxygen drill agra hospital april agra news time india,Hyderabad,2021
23441,service price capped per dose private hospital,Hyderabad,2021
23442,sir please find time humanity help one school fee donation help please request lost life cash job career hospital roaming around parent health care year service served corona stage could settle recover,Hyderabad,2021
23443,sir please help mother poor family mother hospital since last day sir owaisi hospital hydrabad mother ccu critical care unit lung infection please help sir please,Hyderabad,2021
23444,sir please helo mother poor family mother hospital since last day sir owaisi hospital hydrabad mother ccu critical care unit lung infection please help sir please,Hyderabad,2021
23445,sir thanks establishing diagnostic center district wil help poor people kindly provide kidney patient medicine district area hospital medical college arogya sri procured rate currently arogya providing medicine mrp basis nim,Hyderabad,2021
23446,noticed people group two people know malayalam two talk malayalam leaving third one count star good behaviour bad manner crude offensive two reprimanded hospital,Hyderabad,2021
23447,noticed people group two people know malayalam two talk malayalam leaving third one count star good behaviour bad manner crude offensive two reprimanded hospital,Hyderabad,2021
23448,sir kindly send atleast bus oldcity well govt hospital bad shape running space,Hyderabad,2021
23449,dear please stop looting private hospital hell week public living hyderabad first put cap service nationalised hospital temporary ban showcase notice solution,Hyderabad,2021
23450,hi sir pls arrange dg drug patient name srinu admitted panacia hospital critical condition doctor said patient required two dg drug sachet per day please help contact,Hyderabad,2021
23451,doubly careful madam visiting various place expose variant cannot identified get checked teaching hospital lung heart condition may god bless service weaker community namaskar,Hyderabad,2021
23453,lockdown extended day relaxation pm decision financial support benefit poor discussion health issue hospital negligence issue education competitive exam etc,Hyderabad,2021
23454,hi sir wake take care needy poor need hospital valuable service,Hyderabad,2021
23455,sir mavaya covid valana chanipoyaruuu hospital bill inka kataleduuu meruu edo oka help cheyalii big fan telangana party family poor help sidd,Hyderabad,2021
23456,seems falling service quality private medical hospital moved food making delivery also reputed service provider making protein food scarce,Hyderabad,2021
23458,asad baba hiding pandemic owaisi hospital charging lakh poor muslim family suffering corona cure seen jubilee hill always hyderabad constituency,Hyderabad,2021
23459,dear friend one friend mother suffering covid admitted kims hospital secunderabad critical position lung infection family financial poor please iam requesting supporting thota durga prasad,Hyderabad,2021
23460,everyone working hospital going go everyday watching relative dead people cry aloud weeping inside stay stand still feeling sorrow full day mood going sad sad,Hyderabad,2021
23461,good job sir case file family raised voice negligence doctor virinchi hospital action responce plus people attended function sir,Hyderabad,2021
23462,action taken hospital doctor gross negligence treating patient inhuman act,Hyderabad,2021
23463,dear sir hyderabad virichi hospital killed innocent person joined high fever payment fully refunded sister doctor continuous effort went vain please take action doctor dileep rude reckless,Hyderabad,2021
23464,seriously free hospital treatment covid many leaving dead body bin hospital,Hyderabad,2021
23465,hyderabad wrong treatment virinchi hospital due man dead paid lakh pls join,Hyderabad,2021
